query_id,doc_id
1048565,2602415
1055921,8051600
1063607,2803080
1080229,7721015
1080968,7919016
1081321,115950
1082377,5380659
1082701,7143616
1083293,7138847
1083642,7599150
1083686,3540293
1083704,5749648
1083839,5290467
1083926,6548126
1083952,7132767
1083997,1859627
1084905,6895968
1085035,2629412
1085697,7116917
1085888,2768136
1086391,4770202
1086477,2470111
1086933,7464236
1087001,7105667
1087532,1935388
1087589,5444680
1087735,7099446
1087915,1958005
1088043,4603464
1088153,7095568
1088347,7473792
1088947,7089660
1089670,1737872
1090291,8008625
1090311,7142078
1090358,8002676
1090377,8001364
1090399,6377050
1090413,694131
1090537,1340136
1090550,7988404
1090558,438262
1090596,3909631
1090727,5374117
1090730,7972954
1090789,2861882
1090796,7968813
1090887,7961550
1090915,7959424
1091080,7944740
1091082,1508515
1091158,1640435
1091189,7935074
1091206,7933343
1091269,7927825
1091384,4907573
1091461,7912929
1091633,595516
1091692,1649601
1091706,3196499
1091850,996100
1091973,7870707
1092029,7865606
1092422,7831377
1092441,7829562
1092450,7179878
1092517,7823623
1094395,708165
1097885,2325498
1097939,7426957
1098806,3363337
1099077,1495646
1099105,6512980
1099495,3965245
1099726,398380
1099746,1645112
1099803,7223384
1099823,8148464
1099831,1732808
1101531,4026596
