query_id,doc_id
1083642,7968209
1083686,6945588
1083704,8381446
1083839,3943280
1083926,8080719
1083952,7132769
1083997,7132370
1084905,5648243
1085035,4885112
1085697,6670326
1085888,2768136
1086391,2908688
1086477,7109833
1086933,1110157
1087001,5251881
1087532,8076734
1087589,4283924
1087735,6521674
1087915,1547011
1088043,7096464
1088153,7095568
1088347,6897626
1088947,1037403
1089670,6286532
1090291,3832602
1090311,986706
1090358,6435512
1090377,8001367
1090399,3019187
1090413,384764
1090537,879803
1090550,7988403
1090558,97175
1090596,3348378
1090727,5123905
1090730,77498
1090789,3148667
1090796,7968817
1090887,4095472
1090915,5354837
1091080,7944739
1091082,1392799
1091158,3707401
1091189,489474
1091206,7933346
1091269,6728433
1091384,4907568
1091461,1188019
1091633,6321124
1091692,6900756
1091706,6981337
1091850,7879759
1091973,7870707
1092029,5761113
1092422,8046331
1092441,2471312
1092450,7181351
1092517,7823629
1094395,1732479
1097885,633737
1097939,6102651
1098806,8387983
1099077,7288774
1099105,1463706
1099495,4776015
1099726,5552327
1099746,7229202
1099803,3729425
1099823,7221128
1099831,1732815
1101531,6135726
